United Kingdom,953015.59,889214.31,852817.59,843243.01,864698.11,31097.0,28.8733055538075,28.8733055538075,29.16274,44.20283,44.20282745,44.0570869
Georgia,139465.38,205905.0,254200.15,209176.9,200365.45,200531.57,0.667756100327337,0.667756100327337,0.667756,0.667756,0.667755842,0.6677558
Ghana,425182.76,435373.37,369665.72,434696.15,482141.55,652309.27,0.0974062095921647,0.0974062095921647,0.097406,0.096692,0.09669181,0.0966918
Gibraltar,425182.76,435373.37,369665.72,434696.15,482141.55,652309.27,12.8217275107356,12.8217275107356,12.82936,0.0,0.0,0.0
Guinea,321741.9,293693.6,360643.2,310705.0,326270.0,336050.0,0.529571455146597,0.529571455146597,0.52957,0.52957,0.52972877,0.5297288
"Gambia, The",60496.0,49559.0,56231.66,51022.79,53206.97,53988.5,0.0696771265532355,0.0696771265532355,0.069679,0.60384,0.603840232,0.6038402
Guinea-Bissau,38375.0,52278.67,60170.0,62407.45,63236.0,63850.0,10.0094124457438,10.0094124457438,10.00945,8.988976,8.988976479,8.9889765
Equatorial Guinea,6392.0,6422.61,6432.72,5973.28,6322.12,6625.15,0.235115094159034,0.235115094159034,0.235115,0.235115,0.235114738,0.2351147
Greece,203840.0,210080.72,211995.28,203213.19,203557.44,207502.38,4.51786536462105,4.51786536462105,4.517861,4.517863,4.51787138,4.5178628
Grenada,2462.65,2560.92,2071.39,1916.39,1234.08,1881.61,0.0862502716404704,0.0862502716404704,0.086252,0.098036,0.098035686,0.0980357
Greenland,2462.65,2560.92,2071.39,1916.39,1234.08,1881.61,4.51873918534929,4.51873918534929,4.51875,4.515592,4.513874531,4.5155921
Guatemala,41735.72,42392.13,46714.26,45140.61,43665.51,58570.04,0.900143643771587,0.900143643771587,0.900141,0.805985,0.805985153,0.8059852
Guam,252.42,197.85,195.2,155.14,130.69,459.5,0.0090674155727061,0.0090674155727061,0.009067,0.018284,0.0197942,0.0197942
Guyana,43673.27,41694.76,39330.02,40124.53,34357.98,37206.85,0.0127123723136723,0.0127123723136723,0.018885,0.018885,0.018885171,0.0188852
High income,34141941.35,34275246.38,33613175.35,32683687.39,33124432.84,28369828.46,23.0599965256,23.0177631887777,23.9850097931111,24.735086332204,19.2806650194181,0.0188852
"Hong Kong SAR, China",131726.0,128432.0,126716.1,123262.7,119187.85,80561.18,23.0599965256,23.0177631887777,0.0,0.0,19.2806650194181,0.0188852
Honduras,76152.0,77123.0,80047.0,86997.1,84947.8,93386.0,4.15706760137244,4.15706760137244,4.157064,4.577913,4.577913284,4.5779133
Heavily indebted poor countries (HIPC),4572582.56,4599292.03,4814063.93,4733833.23,5050758.38,4974978.11,4.15706760137244,4.15706760137244,4.157064,4.577913,4.577913284,4.5779133
Croatia,87089.77,90271.36,85063.37,93394.77,89459.67,90839.22,8.54108490852191,8.54108490852191,8.541029,8.99141,8.987750053,8.9877367
Haiti,17910.0,17780.0,17905.0,17910.0,17830.0,18395.0,0.0,0.0,1.463562,1.463562,1.474483371,1.4744834
Hungary,23893.5,23101.3,22119.31,23856.43,22447.27,23544.79,0.0,0.0,1.463562,1.463562,1.474483371,1.4744834
IBRD only,157579675.42,163649769.92,164291759.32,165800427.43,170435209.43,173015878.0,7.2207037157921,7.22071056502551,7.73264392904139,9.75629564234299,9.679258926699,1.4744834
IDA & IBRD total,174360522.46,180650707.34,181517260.35,182961714.58,187727644.87,190326789.91,6.49822599280031,6.49823632166681,6.95003807645697,8.54533307620839,8.48524293080902,1.4744834
IDA total,16780847.04,17000937.42,17225501.03,17161287.15,17292435.44,17310911.91,6.49822599280031,6.49823632166681,6.95003807645697,8.54533307620839,8.48524293080902,1.4744834
IDA blend,3016577.58,2932767.15,2822105.83,2700235.22,2729610.56,2769982.48,1.08782596706782,1.08782596706782,2.13892622268143,2.03833125213894,2.03833125311487,1.4744834
Indonesia,23156059.1,23132926.86,22760687.73,21834094.6,21718023.23,22032424.56,3.05732314978845,3.05732314978845,3.057332,3.0576,3.057600498,3.0576005
IDA only,13764269.46,14068170.27,14403395.2,14461051.93,14562824.88,14540929.43,3.05732314978845,3.05732314978845,3.057332,3.0576,3.057600498,3.0576005
Isle of Man,13764269.46,14068170.27,14403395.2,14461051.93,14562824.88,14540929.43,3.05732314978845,3.05732314978845,0.0,0.0,3.057600498,3.0576005
India,11763822.01,12584085.0,13410100.02,13299483.01,14433204.98,15774324.95,0.17070584961861,0.17070584961861,0.170706,0.170706,0.240883142,0.2408831
Not classified,11763822.01,12584085.0,13410100.02,13299483.01,14433204.98,15774324.95,0.17070584961861,0.17070584961861,0.170706,0.170706,0.240883142,0.2408831
Ireland,321762.94,288136.86,276357.34,246252.76,276257.85,247552.73,2.33211062388034,2.33211062388034,2.332142,2.331836,2.331835985,2.3319521
"Iran, Islamic Rep.",1195366.99,1268111.63,1282681.01,1271400.05,1258202.73,247552.73,0.804553421456393,0.804553421456393,0.804555,0.804555,0.80455476,0.8045548
Iraq,67034.0,62673.0,62338.0,57474.17,66373.69,67550.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1224644.7,1298685.0,1100942.8,1079695.19,1224383.4,1486086.47,0.380335278189585,0.380335278189585,0.380436,0.421106,0.424580783,0.4272036
Israel,20051.0,19073.0,18986.0,17296.0,16910.0,15895.0,0.0325519366905822,0.0325519366905822,0.032552,0.042507,0.042506821,0.0425068
Italy,354014.39,351936.88,318456.34,266967.25,297590.87,276306.43,8.7946484947005,8.7946484947005,8.77793,9.735907,9.735966682,10.611516
Jamaica,20614.0,16966.63,14636.45,13801.67,14115.2,13474.49,0.754597261190083,0.754597261190083,0.754596,0.754596,0.754464388,0.7716407
Jordan,1854.45,1994.86,2618.73,2638.95,2810.0,3257.0,35.5909103031074,35.5909103031074,35.71784,0.982071,0.982071519,0.9820715
Japan,4299760.7,4415827.01,4206676.31,4266442.05,4213918.69,3910316.4,8.23376220860353,8.23376220860353,8.233762,8.233667,13.89171028,13.8917103
Kazakhstan,44095.99,42936.41,52577.69,49401.94,46895.72,52130.25,1.04921248631761,1.04921248631761,1.049212,50.72809,50.72809219,50.7280922
Kenya,167987.14,153140.52,151000.83,154928.36,169726.9,174699.47,0.804183961345371,0.804183961345371,0.804181,0.762877,0.762877524,0.7314262
Kyrgyz Republic,2190.0,2577.7,4320.0,5120.0,10322.0,20729.3,0.804183961345371,0.804183961345371,0.804181,0.762877,0.762877524,0.7314262
Cambodia,856320.0,910155.01,908508.01,936300.0,856399.99,864050.0,0.18576737726616,0.18576737726616,0.185768,1.441558,1.441557646,1.4415576
Kiribati,162701.0,197902.53,238700.32,212752.3,191130.54,203296.05,11.8179006386751,11.8179006386751,11.8179,11.8179,11.81516457,11.8151646
St. Kitts and Nevis,84960.17,1046.87,654.5,650.04,676.03,674.0,0.169900821555798,0.169900821555798,3.977533,3.977533,3.977533102,3.9775331
"Korea, Rep.",3694266.23,3681843.76,3824685.84,3710381.41,3742566.29,674.0,1.63364032173735,1.63364032173735,2.430444,2.455245,2.455245018,2.455245
Kuwait,4183.0,3078.65,3483.84,3557.0,3987.0,2350.0,1.47927564445082,1.47927564445082,1.364254,1.364254,1.364254355,1.3642544
Latin America & Caribbean (excluding high income),10272660.51,13550865.63,11339780.73,12321522.23,13704430.49,12682730.43,18.2913806570277,18.2913805841199,19.5819574711329,19.6958561972349,19.6958718090479,1.3642544
Lao PDR,168869.0,179208.0,187701.0,200021.0,206008.0,12682730.43,18.2913806570277,18.2913805841199,19.5819574711329,19.6958561972349,19.6958718090479,1.3642544
Lebanon,4652.0,3736.0,3559.8,3388.0,3516.0,3558.0,0.21142857872149,0.21142857872149,0.21143,0.21143,0.225288525,0.2252885
Liberia,12489.1,14807.29,16989.03,32691.68,26319.14,30712.99,0.10334249125498,0.10334249125498,0.103343,0.103343,0.103342623,0.1033426
Libya,31883.99,32154.06,32345.0,31813.55,31961.33,32595.0,0.636429927635224,0.636429927635224,0.636429,0.633679,0.633679271,0.6336793
St. Lucia,2118.96,2079.92,1964.82,1515.72,1625.19,1652.08,0.218554217784975,0.218554217784975,0.21855,0.21855,0.218549892,0.2185499
Latin America & Caribbean,14539618.23,17809808.87,15774040.45,16624869.25,18203441.33,17240687.31,17.5376233663056,17.5376233415847,19.1776306491561,19.3648152559719,19.4253302966495,0.2185499
Least developed countries: UN classification,12852274.89,12976244.46,13256200.14,13335676.15,13517361.69,13431803.34,17.5376233663056,17.5376233415847,19.1776306491561,19.3648152559719,19.4253302966495,0.2185499
Low income,3289512.35,3389442.84,3563446.28,3562853.57,3716275.07,2542996.75,17.5376233663056,17.5376233415847,19.1776306491561,19.3648152559719,19.4253302966495,0.2185499
Liechtenstein,3289512.35,3389442.84,3563446.28,3562853.57,3716275.07,2542996.75,17.5376233663056,17.5376233415847,19.1776306491561,19.3648152559719,19.4253302966495,0.2185499
Sri Lanka,501656.63,510201.19,505801.79,424605.7,423428.76,391702.99,0.0746256541871951,0.0746256541871951,0.074626,0.074626,0.074625649,0.0746256
Lower middle income,42431635.31,44000374.38,45340739.72,45406111.84,46634442.12,47550609.59,1.41650074806007,1.41641896447483,1.54856881316975,1.39705413510566,1.60302713173883,0.0746256
Low & middle income,170511593.2,176854327.42,177522049.2,179028668.65,183585408.68,185248295.03,6.23399899146904,6.23400622785045,6.58457441017789,8.21167703698684,8.1357188573897,0.0746256
Lesotho,1853.0,2552.46,2607.0,2668.0,1576.3,1915.26,6.23399899146904,6.23400622785045,6.58457441017789,8.21167703698684,8.1357188573897,0.0746256
Late-demographic dividend,107532005.1,109713499.03,111768024.31,113453968.37,116055243.27,118849458.66,8.98587259339922,8.9858906407478,9.20177379952916,12.401895993889,12.1355402056557,0.0746256
Lithuania,93519.07,78763.68,106434.56,95468.76,101287.83,111781.16,25.5910267323495,25.5910267323495,25.59247,25.59247,25.59327126,25.5924759
Luxembourg,93519.07,78763.68,106434.56,95468.76,101287.83,111781.16,25.5910267323495,25.5910267323495,25.59247,25.59247,25.59327126,25.5924759
Latvia,70219.54,73973.66,71993.64,65706.45,62559.51,62377.91,16.0363617853212,16.0363617853212,16.03661,16.03789,16.03735733,16.0392818
"Macao SAR, China",70219.54,73973.66,71993.64,65706.45,62559.51,62377.91,16.0363617853212,16.0363617853212,16.03661,16.03789,16.03735733,16.0392818
St. Martin (French part),70219.54,73973.66,71993.64,65706.45,62559.51,62377.91,96.4019006131393,96.4019006131393,96.42516,96.42509,96.42507935,96.4250793
Morocco,1403400.81,1387814.9,1477511.76,1399150.69,1434205.43,1592954.21,0.259984460474417,0.259984460474417,0.259984,0.689612,0.67562151,0.6756215
Monaco,1403400.81,1387814.9,1477511.76,1399150.69,1434205.43,1592954.21,99.8319954581051,99.8319954581051,99.75462,99.75462,99.71312714,99.7131271
Moldova,12213.0,12660.0,12730.0,12650.0,12905.0,1592954.21,99.8319954581051,99.8319954581051,99.75462,99.75462,99.71312714,99.7131271
Madagascar,189951.38,142361.72,128287.67,126108.29,130738.1,152317.69,0.746184480636302,0.746184480636302,0.746185,0.913728,0.91372788,0.9137279
Maldives,189951.38,142361.72,128287.67,126108.29,130738.1,152317.69,0.0515050354543078,0.0515050354543078,0.051505,0.067595,0.067595109,0.0675951
Middle East & North Africa,5486719.14,5959355.71,6173649.3,6243193.04,6449644.69,5199977.94,1.58268498053276,1.58268498053276,1.5835277911812,1.32612257808872,1.33121064696709,0.0675951
Mexico,1880687.83,1946512.63,1874459.54,1940137.58,1912067.74,1972994.33,21.7820205104146,21.7820205104146,21.5534,21.55339,21.55339432,21.5555801
Marshall Islands,70302.0,78354.37,101556.23,88199.58,95821.19,91642.64,0.268803312449119,0.268803312449119,0.268803,0.268803,0.268803269,0.2688033
Middle income,167222080.85,173464884.58,173958602.92,175465815.08,179869133.61,182705298.28,6.35800352647168,6.35801275266153,6.74060518003307,8.5872843133708,8.50264606984818,0.2688033
North Macedonia,1595.4,1499.3,2355.0,2106.79,2174.51,2261.2,6.35800352647168,6.35801275266153,6.74060518003307,8.5872843133708,8.50264606984818,0.2688033
Mali,110135.0,95713.0,116347.0,125376.0,113884.0,119195.91,6.35800352647168,6.35801275266153,6.74060518003307,8.5872843133708,8.50264606984818,0.2688033
Malta,17884.32,22023.22,16315.55,21932.76,18913.13,20859.75,6.270051159836,6.270051159836,7.444799,7.44494,7.444803238,7.4449396
Myanmar,3204132.01,3168439.45,3033318.64,3122143.0,2833096.69,3061808.0,2.32704768669274,2.32704768669274,0.477839,0.477839,0.477839023,0.477839
Middle East & North Africa (excluding high income),4861607.02,5122684.04,5302759.14,5141176.64,5199773.22,4117477.65,1.30563128087114,1.30563128087114,1.30691652816576,0.969702271945675,0.969006458206692,0.477839
Montenegro,2101.7,2389.8,2350.0,1701.45,1666.0,1942.0,0.0012194317877657,0.0012194317877657,0.139914,0.072146,0.072145797,0.5798241
Mongolia,2101.7,2389.8,2350.0,1701.45,1666.0,1942.0,0.0012194317877657,0.0012194317877657,0.139914,0.072146,0.072145797,0.5798241
Northern Mariana Islands,160.58,156.29,139.27,143.37,230.21,1942.0,33.2506864536383,33.2506864536383,33.25069,31.96741,33.15604401,33.156044
Mozambique,331356.79,352052.16,403590.35,391089.02,413390.04,461913.54,2.23203079290958,2.23203079290958,2.232032,2.145914,2.145914078,2.1459141
Mauritania,331356.79,352052.16,403590.35,391089.02,413390.04,461913.54,4.15343412031411,4.15343412031411,4.153438,4.153438,4.153437614,4.1534376
Mauritius,26240.36,31411.08,37327.49,29287.69,32344.82,34829.49,0.0038782252392353,0.0038782252392353,0.003878,0.003878,0.003878224,0.0038782
Malawi,211671.8,230863.0,163184.0,180508.22,180508.0,194013.36,0.0038782252392353,0.0038782252392353,0.003878,0.003878,0.003878224,0.0038782
Malaysia,1901885.53,1855008.87,1877376.18,1791561.76,1755709.06,1892540.81,1.54462068653388,1.54462068653388,1.544437,3.305017,5.556128502,5.5561285
North America,6511323.16,6313483.04,6361214.51,5652657.58,5713894.29,5612299.77,20.9109200621673,20.9109200621673,21.9309480150156,23.0390642361862,12.7897832624985,5.5561285
Namibia,501928.91,490536.69,467429.12,329990.85,411170.46,416008.9,1.71419850958611,1.71419850958611,1.7142,1.7142,1.714199662,1.7141997
New Caledonia,5152.5,4746.07,5229.11,4804.48,4741.47,5663.91,96.5933353380651,96.5933353380651,96.26025,96.26025,96.26024628,96.2602463
Niger,25545.0,31392.0,40409.65,46649.0,47672.0,48170.0,96.5933353380651,96.5933353380651,96.26025,96.26025,96.26024628,96.2602463
Nigeria,1212474.97,1169478.0,1114556.25,1044812.42,1080855.0,1043230.0,0.0167093086853826,0.0167093086853826,0.016709,0.016709,0.016709292,0.0167093
Nicaragua,75881.0,84027.39,80833.29,72955.54,86280.44,85300.82,2.97423143422297,2.97423143422297,2.974228,3.392359,3.39235878,3.3923588
Netherlands,551818.0,465199.0,366791.8,347466.11,340231.0,338052.0,26.674686164467,26.674686164467,26.86234,26.86295,26.85873413,26.8632526
Norway,3867391.27,4020185.1,3931628.23,4115779.83,4244846.27,4262103.08,0.830781615307169,0.830781615307169,0.833068,1.534445,9.948864937,9.8145514
Nepal,77157.1,86864.0,92252.0,97822.0,105291.0,108385.0,0.830781615307169,0.830781615307169,0.833068,1.534445,9.948864937,9.8145514
