Late-demographic dividend,104550249.09,107532005.1,109713499.03,111768024.31,113453968.37,116055243.27,118849458.66,8.98587259339922,8.9858906407478,9.20177379952916,12.401895993889,12.1355402056557,,,
Lithuania,111337.74,93519.07,78763.68,106434.56,95468.76,101287.83,111781.16,25.5910267323495,25.5910267323495,25.59247,25.59247,25.59327126,25.5924759,,
Luxembourg,,,,,,,,,,,,,,,
Latvia,115066.09,70219.54,73973.66,71993.64,65706.45,62559.51,62377.91,16.0363617853212,16.0363617853212,16.03661,16.03789,16.03735733,16.0392818,,
"Macao SAR, China",,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,96.4019006131393,96.4019006131393,96.42516,96.42509,96.42507935,96.4250793,,
Morocco,1473464.52,1403400.81,1387814.9,1477511.76,1399150.69,1434205.43,1592954.21,0.259984460474417,0.259984460474417,0.259984,0.689612,0.67562151,0.6756215,,
Monaco,,,,,,,,99.8319954581051,99.8319954581051,99.75462,99.75462,99.71312714,99.7131271,,
Moldova,12141.4,12213,12660,12730,12650,12905,,,,,,,,,
Madagascar,168336.16,189951.38,142361.72,128287.67,126108.29,130738.1,152317.69,0.746184480636302,0.746184480636302,0.746185,0.913728,0.91372788,0.9137279,,
Maldives,,,,,,,,0.0515050354543078,0.0515050354543078,0.051505,0.067595,0.067595109,0.0675951,,
Middle East & North Africa,5300705.97,5486719.14,5959355.71,6173649.3,6243193.04,6449644.69,5199977.94,1.58268498053276,1.58268498053276,1.5835277911812,1.32612257808872,1.33121064696709,,,
Mexico,1745794.79,1880687.83,1946512.63,1874459.54,1940137.58,1912067.74,1972994.33,21.7820205104146,21.7820205104146,21.5534,21.55339,21.55339432,21.5555801,,
Marshall Islands,65219,70302,78354.37,101556.23,88199.58,95821.19,91642.64,0.268803312449119,0.268803312449119,0.268803,0.268803,0.268803269,0.2688033,,
Middle income,162079266.25,167222080.85,173464884.58,173958602.92,175465815.08,179869133.61,182705298.28,6.35800352647168,6.35801275266153,6.74060518003307,8.5872843133708,8.50264606984818,,,
North Macedonia,1108,1595.4,1499.3,2355,2106.79,2174.51,2261.2,,,,,,,,
Mali,106680,110135,95713,116347,125376,113884,119195.91,,,,,,,,
Malta,17218.19,17884.32,22023.22,16315.55,21932.76,18913.13,20859.75,6.270051159836,6.270051159836,7.444799,7.44494,7.444803238,7.4449396,,
Myanmar,3090004.34,3204132.01,3168439.45,3033318.64,3122143,2833096.69,3061808,2.32704768669274,2.32704768669274,0.477839,0.477839,0.477839023,0.477839,,
Middle East & North Africa (excluding high income),4754996.81,4861607.02,5122684.04,5302759.14,5141176.64,5199773.22,4117477.65,1.30563128087114,1.30563128087114,1.30691652816576,0.969702271945675,0.969006458206692,,,
Montenegro,2524,2101.7,2389.8,2350,1701.45,1666,1942,0.0012194317877657,0.0012194317877657,0.139914,0.072146,0.072145797,0.5798241,,
Mongolia,,,,,,,,,,,,,,,
Northern Mariana Islands,140.84,160.58,156.29,139.27,143.37,230.21,,33.2506864536383,33.2506864536383,33.25069,31.96741,33.15604401,33.156044,,
Mozambique,300914.88,331356.79,352052.16,403590.35,391089.02,413390.04,461913.54,2.23203079290958,2.23203079290958,2.232032,2.145914,2.145914078,2.1459141,,
Mauritania,,,,,,,,4.15343412031411,4.15343412031411,4.153438,4.153438,4.153437614,4.1534376,,
Mauritius,19236.69,26240.36,31411.08,37327.49,29287.69,32344.82,34829.49,0.00387822523923533,0.00387822523923533,0.003878,0.003878,0.003878224,0.0038782,,
Malawi,160498.39,211671.8,230863,163184,180508.22,180508,194013.36,,,,,,,,
Malaysia,1992258.1,1901885.53,1855008.87,1877376.18,1791561.76,1755709.06,1892540.81,1.54462068653388,1.54462068653388,1.544437,3.305017,5.556128502,5.5561285,,
North America,6376961.47,6511323.16,6313483.04,6361214.51,5652657.58,5713894.29,5612299.77,20.9109200621673,20.9109200621673,21.9309480150156,23.0390642361862,12.7897832624985,,,
Namibia,516182.3,501928.91,490536.69,467429.12,329990.85,411170.46,416008.9,1.71419850958611,1.71419850958611,1.7142,1.7142,1.714199662,1.7141997,,
New Caledonia,5473.25,5152.5,4746.07,5229.11,4804.48,4741.47,5663.91,96.5933353380651,96.5933353380651,96.26025,96.26025,96.26024628,96.2602463,,
Niger,34892,25545,31392,40409.65,46649,47672,48170,,,,,,,,
Nigeria,1041498,1212474.97,1169478,1114556.25,1044812.42,1080855,1043230,0.0167093086853826,0.0167093086853826,0.016709,0.016709,0.016709292,0.0167093,,
Nicaragua,66204.99,75881,84027.39,80833.29,72955.54,86280.44,85300.82,2.97423143422297,2.97423143422297,2.974228,3.392359,3.39235878,3.3923588,,
Netherlands,432284,551818,465199,366791.8,347466.11,340231,338052,26.674686164467,26.674686164467,26.86234,26.86295,26.85873413,26.8632526,,
Norway,3527509.72,3867391.27,4020185.1,3931628.23,4115779.83,4244846.27,4262103.08,0.830781615307169,0.830781615307169,0.833068,1.534445,9.948864937,9.8145514,,
Nepal,70543,77157.1,86864,92252,97822,105291,108385,,,,,,,,
Nauru,270.3,270.3,9155.5,33525.3,92388.5,120409.5,106750.5,,,,,0,0,,
New Zealand,533957.16,547673.14,512559.8,527209.86,483546.03,460346.1,452469.57,30.3711096049962,30.3711096049962,30.42272,30.42154,30.42153931,30.4215393,,
OECD members,31265383.9,33586483.93,33620084.6,33114134.32,32114694.47,32412338.62,28059126.06,24.2527458132885,24.2112077383245,25.1679829174322,25.9044777178899,20.2982891972861,,,
Oman,279691,347616.25,555009.45,580240,794725.95,923786.32,751823.49,0.123193766688499,0.123193766688499,0.123194,0.123194,0.329986572,0.3299866,,
Other small states,2080659.09,2217177.29,2312977.95,2094299.08,1914023.87,2142923.35,2414384.15,7.42455386420288,7.42455906165516,7.43173484129801,7.48376162426107,7.48398913958431,,,
Pakistan,672786.02,694394.99,663893.01,649247,655245,660585.99,665520.24,0.766529034487532,0.766529034487532,0.766529,0.766529,0.766529322,0.7665293,,
Panama,188056.97,187040.1,206371.48,267500.71,222368.65,229440.26,198492.19,1.68141684962454,1.68141684962454,1.681414,11.5708,26.84472847,26.8447285,,
Peru,3928938.15,4285651.36,7349861.86,5014100.01,5820795.2,6726988.61,5509031.32,0.481531062400898,0.481531062400898,0.481531,0.481531,0.481531292,7.9589729,,
Philippines,4227937.75,4126941.23,4126424.45,4189087.04,4237749.79,4088382.66,4120499.26,1.15906292876311,1.15906292876311,1.159064,1.159064,1.744403958,1.744404,,
Palau,841.8,3463.7,3906.42,3949.95,791,835.2,823.07,82.987627518726,82.987627518726,100,100,100,100,,
Papua New Guinea,325985.47,331294.57,336045.92,289580.58,220130.47,191017.47,240192.06,0.190475345710919,0.190475345710919,0.138886,0.138886,0.138885811,0.1388858,,
Poland,256408,265195.77,266065.34,256162,254090.3,246171.5,224632.94,22.5718228259043,22.5718228259043,22.57243,22.57247,22.57246971,22.5724697,,
Pre-demographic dividend,5252116.86,5870821.54,5725303.91,5917497.02,5660965.78,6123921.92,5759628.39,,,,,,,,
Puerto Rico,1867.46,1571.66,1656.93,1531.3,1590.69,1591,1592.29,1.74720503989319,1.74720503989319,1.747204,1.813428,1.817150354,1.8171504,,
"Korea, Dem. People's Rep.",828750,833760,886760,884760,882300,888630,,0.0220855166086922,0.0220855166086922,0.022085,0.022085,0.022085465,0.0220855,,
Portugal,196332.25,195123.72,192261.18,198739.85,180530.97,199045.26,180858.56,16.5639347523567,16.5639347523567,16.5646,16.81832,16.81914139,16.9033108,,
Paraguay,25500,27825.25,28646.55,29690.46,31075,31710,37905,,,,,,,,
West Bank and Gaza,3586,3708,3950,4573,5306.9,5357.7,4922,,,,,,,,
